"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"36814110","HLA-DQA1","3117;3105","Clinical and public health research has revealed the co-occurrence of several neuropsychiatric diseases among patients with celiac disease (CD). The significant presence of CD-specific autoantibodies in patients with neuropsychiatric diseases and vice versa are often reported. To explain the genetic basis of such frequent disease co-occurrence and investigate the underlying common pathways/processes, we performed an extensive cross-disease association study followed by supporting in silico funct","PubTator3","Celiac disease-associated loci show considerable genetic overlap with neuropsychiatric diseases but with limited transethnic applicability.","Journal of genetics","2023"
"36814110","CSK","1445","Clinical and public health research has revealed the co-occurrence of several neuropsychiatric diseases among patients with celiac disease (CD). The significant presence of CD-specific autoantibodies in patients with neuropsychiatric diseases and vice versa are often reported. To explain the genetic basis of such frequent disease co-occurrence and investigate the underlying common pathways/processes, we performed an extensive cross-disease association study followed by supporting in silico funct","PubTator3","Celiac disease-associated loci show considerable genetic overlap with neuropsychiatric diseases but with limited transethnic applicability.","Journal of genetics","2023"
"36814110","MHC","3107","Clinical and public health research has revealed the co-occurrence of several neuropsychiatric diseases among patients with celiac disease (CD). The significant presence of CD-specific autoantibodies in patients with neuropsychiatric diseases and vice versa are often reported. To explain the genetic basis of such frequent disease co-occurrence and investigate the underlying common pathways/processes, we performed an extensive cross-disease association study followed by supporting in silico funct","PubTator3","Celiac disease-associated loci show considerable genetic overlap with neuropsychiatric diseases but with limited transethnic applicability.","Journal of genetics","2023"
"36814110","HLA","3105","Clinical and public health research has revealed the co-occurrence of several neuropsychiatric diseases among patients with celiac disease (CD). The significant presence of CD-specific autoantibodies in patients with neuropsychiatric diseases and vice versa are often reported. To explain the genetic basis of such frequent disease co-occurrence and investigate the underlying common pathways/processes, we performed an extensive cross-disease association study followed by supporting in silico funct","PubTator3","Celiac disease-associated loci show considerable genetic overlap with neuropsychiatric diseases but with limited transethnic applicability.","Journal of genetics","2023"
"36914876","SRP14","6727","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36914876","BMF","90427","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36914876","GDAP1","54332","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36914876","MLLT10","8028","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36914876","BSN","8927","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36914876","NGF","4803","Endometriosis is a common condition associated with debilitating pelvic pain and infertility. A genome-wide association study meta-analysis, including 60,674 cases and 701,926 controls of European and East Asian descent, identified 42 genome-wide significant loci comprising 49 distinct association signals. Effect sizes were largest for stage 3/4 disease, driven by ovarian endometriosis. Identified signals explained up to 5.01% of disease variance and regulated expression or methylation of genes ","PubTator3","The genetic basis of endometriosis and comorbidity with other pain and inflammatory conditions.","Nature genetics","2023"
"36939796","LDL receptor related protein 1","4035","Headache is one of the commonest complaints that doctors need to address in clinical settings. The genetic mechanisms of different types of headache are not well understood while it has been suggested that self-reported headache and self-reported migraine were genetically correlated. In this study, we performed a meta-analysis of genome-wide association studies (GWAS) on the self-reported headache phenotype from the UK Biobank and the self-reported migraine phenotype from the 23andMe using the U","PubTator3","A Meta-Analysis of the Genome-Wide Association Studies on Two Genetically Correlated Phenotypes Suggests Four New Risk Loci for Headaches.","Phenomics (Cham, Switzerland)","2023"
