Gene,Phenotype,Analysis_Date
MIR7157,migraine,2026-04-09 21:32:48
MIR7704,migraine,2026-04-09 21:32:48
MIR7849,migraine,2026-04-09 21:32:48
MIR802,migraine,2026-04-09 21:32:48
MIR9-1,migraine,2026-04-09 21:32:48
MIR9-1HG,migraine,2026-04-09 21:32:48
MIR941-1,migraine,2026-04-09 21:32:48
MIR941-2,migraine,2026-04-09 21:32:48
MIR941-3,migraine,2026-04-09 21:32:48
MIR941-4,migraine,2026-04-09 21:32:48
MIR941-5,migraine,2026-04-09 21:32:48
MITOCHONDRIAL,migraine,2026-04-09 21:32:48
MITOMAP,migraine,2026-04-09 21:32:48
MIX23P2,migraine,2026-04-09 21:32:48
MKNK1,migraine,2026-04-09 21:32:48
MKRN4P,migraine,2026-04-09 21:32:48
MLH1,migraine,2026-04-09 21:32:48
MLIP,migraine,2026-04-09 21:32:48
MLLT10,migraine,2026-04-09 21:32:48
MLX,migraine,2026-04-09 21:32:48
MLXIPL,migraine,2026-04-09 21:32:48
MMADHC-DT,migraine,2026-04-09 21:32:48
MME,migraine,2026-04-09 21:32:48
MMP-3,migraine,2026-04-09 21:32:48
MMP16,migraine,2026-04-09 21:32:48
MMP17,migraine,2026-04-09 21:32:48
MMP2,migraine,2026-04-09 21:32:48
MMP24,migraine,2026-04-09 21:32:48
MMP24-AS1-EDEM2,migraine,2026-04-09 21:32:48
MMP24OS,migraine,2026-04-09 21:32:48
MMP25,migraine,2026-04-09 21:32:48
MMP27,migraine,2026-04-09 21:32:48
MMP3,migraine,2026-04-09 21:32:48
MMP7,migraine,2026-04-09 21:32:48
MMP9,migraine,2026-04-09 21:32:48
MMRRC,migraine,2026-04-09 21:32:48
MMS22L,migraine,2026-04-09 21:32:48
MNGIE,migraine,2026-04-09 21:32:48
MNT,migraine,2026-04-09 21:32:48
MOAP1,migraine,2026-04-09 21:32:48
MOG,migraine,2026-04-09 21:32:48
MOK,migraine,2026-04-09 21:32:48
MON1A,migraine,2026-04-09 21:32:48
MONDO,migraine,2026-04-09 21:32:48
MONOCARBOXYLIC,migraine,2026-04-09 21:32:48
MONOSODIUM,migraine,2026-04-09 21:32:48
MORC2,migraine,2026-04-09 21:32:48
MORN1,migraine,2026-04-09 21:32:48
MOSPD2,migraine,2026-04-09 21:32:48
MOSPD3,migraine,2026-04-09 21:32:48
MOYAMOYA,migraine,2026-04-09 21:32:48
MPDU1,migraine,2026-04-09 21:32:48
MPDU1-AS1,migraine,2026-04-09 21:32:48
MPH,migraine,2026-04-09 21:32:48
MPHOSPH8,migraine,2026-04-09 21:32:48
MPHOSPH9,migraine,2026-04-09 21:32:48
MPIG6B,migraine,2026-04-09 21:32:48
MPL,migraine,2026-04-09 21:32:48
MPLKIP,migraine,2026-04-09 21:32:48
MPPED2,migraine,2026-04-09 21:32:48
MPPED2-AS1,migraine,2026-04-09 21:32:48
MPV17,migraine,2026-04-09 21:32:48
MR1,migraine,2026-04-09 21:32:48
MRAP,migraine,2026-04-09 21:32:48
MRC2,migraine,2026-04-09 21:32:48
MRE11,migraine,2026-04-09 21:32:48
MRGPRE,migraine,2026-04-09 21:32:48
MRGPRG,migraine,2026-04-09 21:32:48
MRGPRG-AS1,migraine,2026-04-09 21:32:48
MRGPRX1,migraine,2026-04-09 21:32:48
MRGPRX2,migraine,2026-04-09 21:32:48
MRGPRX3,migraine,2026-04-09 21:32:48
MRGPRX4,migraine,2026-04-09 21:32:48
MRI1,migraine,2026-04-09 21:32:48
MRM2,migraine,2026-04-09 21:32:48
MROH2A,migraine,2026-04-09 21:32:48
MRPL12,migraine,2026-04-09 21:32:48
MRPL21,migraine,2026-04-09 21:32:48
MRPL23,migraine,2026-04-09 21:32:48
MRPL2P1,migraine,2026-04-09 21:32:48
MRPL3,migraine,2026-04-09 21:32:48
MRPL37,migraine,2026-04-09 21:32:48
MRPL39,migraine,2026-04-09 21:32:48
MRPL43,migraine,2026-04-09 21:32:48
MRPL44,migraine,2026-04-09 21:32:48
MRPL49,migraine,2026-04-09 21:32:48
MRPL49P1,migraine,2026-04-09 21:32:48
MRPS10,migraine,2026-04-09 21:32:48
MRPS14,migraine,2026-04-09 21:32:48
MRPS16,migraine,2026-04-09 21:32:48
MRPS2,migraine,2026-04-09 21:32:48
MRPS21,migraine,2026-04-09 21:32:48
MRPS22,migraine,2026-04-09 21:32:48
MRPS23,migraine,2026-04-09 21:32:48
MRPS25,migraine,2026-04-09 21:32:48
MRPS28,migraine,2026-04-09 21:32:48
MRPS34,migraine,2026-04-09 21:32:48
MRPS6,migraine,2026-04-09 21:32:48
MRPS7,migraine,2026-04-09 21:32:48
MRVI1,migraine,2026-04-09 21:32:48
MS4A1,migraine,2026-04-09 21:32:48
MSANTD7,migraine,2026-04-09 21:32:48
MSC,migraine,2026-04-09 21:32:48
MSH2,migraine,2026-04-09 21:32:48
MSH6,migraine,2026-04-09 21:32:48
MSL3B,migraine,2026-04-09 21:32:48
MSMP,migraine,2026-04-09 21:32:48
MST1,migraine,2026-04-09 21:32:48
MST1R,migraine,2026-04-09 21:32:48
MSX2,migraine,2026-04-09 21:32:48
MT-ATP6,migraine,2026-04-09 21:32:48
MT-ATP8,migraine,2026-04-09 21:32:48
MT-CO1,migraine,2026-04-09 21:32:48
MT-CO2,migraine,2026-04-09 21:32:48
MT-CO3,migraine,2026-04-09 21:32:48
MT-CYB,migraine,2026-04-09 21:32:48
MT-ND1,migraine,2026-04-09 21:32:48
MT-ND2,migraine,2026-04-09 21:32:48
MT-ND3,migraine,2026-04-09 21:32:48
MT-ND4,migraine,2026-04-09 21:32:48
MT-ND4L,migraine,2026-04-09 21:32:48
MT-ND5,migraine,2026-04-09 21:32:48
MT-ND6,migraine,2026-04-09 21:32:48
MT-RNR2,migraine,2026-04-09 21:32:48
MT-TA,migraine,2026-04-09 21:32:48
MT-TC,migraine,2026-04-09 21:32:48
MT-TD,migraine,2026-04-09 21:32:48
MT-TF,migraine,2026-04-09 21:32:48
MT-TG,migraine,2026-04-09 21:32:48
MT-TH,migraine,2026-04-09 21:32:48
MT-TI,migraine,2026-04-09 21:32:48
MT-TK,migraine,2026-04-09 21:32:48
MT-TL1,migraine,2026-04-09 21:32:48
MT-TL2,migraine,2026-04-09 21:32:48
MT-TM,migraine,2026-04-09 21:32:48
MT-TN,migraine,2026-04-09 21:32:48
MT-TQ,migraine,2026-04-09 21:32:48
MT-TR,migraine,2026-04-09 21:32:48
MT-TS1,migraine,2026-04-09 21:32:48
MT-TS2,migraine,2026-04-09 21:32:48
MT-TV,migraine,2026-04-09 21:32:48
MT-TW,migraine,2026-04-09 21:32:48
MT-TY,migraine,2026-04-09 21:32:48
MT1A,migraine,2026-04-09 21:32:48
MT1B,migraine,2026-04-09 21:32:48
MT1E,migraine,2026-04-09 21:32:48
MT1F,migraine,2026-04-09 21:32:48
MT1G,migraine,2026-04-09 21:32:48
MT1H,migraine,2026-04-09 21:32:48
MT1IP,migraine,2026-04-09 21:32:48
MT1JP,migraine,2026-04-09 21:32:48
MT1M,migraine,2026-04-09 21:32:48
MT1P3,migraine,2026-04-09 21:32:48
MT1X,migraine,2026-04-09 21:32:48
MT2A,migraine,2026-04-09 21:32:48
MT3,migraine,2026-04-09 21:32:48
MTAP,migraine,2026-04-09 21:32:48
MTATP6,migraine,2026-04-09 21:32:48
MTATP6P14,migraine,2026-04-09 21:32:48
MTATP6P31,migraine,2026-04-09 21:32:48
MTCO1P14,migraine,2026-04-09 21:32:48
MTCO1P46,migraine,2026-04-09 21:32:48
MTCO1P51,migraine,2026-04-09 21:32:48
MTCO2P12,migraine,2026-04-09 21:32:48
MTCO2P14,migraine,2026-04-09 21:32:48
MTCO2P31,migraine,2026-04-09 21:32:48
MTCO3P14,migraine,2026-04-09 21:32:48
MTCO3P31,migraine,2026-04-09 21:32:48
MTCYBP6,migraine,2026-04-09 21:32:48
MTDH,migraine,2026-04-09 21:32:48
MTDPS20,migraine,2026-04-09 21:32:48
MTDPS7,migraine,2026-04-09 21:32:48
MTF1,migraine,2026-04-09 21:32:48
MTFMT,migraine,2026-04-09 21:32:48
MTG1,migraine,2026-04-09 21:32:48
MTHFD1,migraine,2026-04-09 21:32:48
MTHFR,migraine,2026-04-09 21:32:48
MTMR3,migraine,2026-04-09 21:32:48
MTND1,migraine,2026-04-09 21:32:48
MTND1P27,migraine,2026-04-09 21:32:48
MTND2P23,migraine,2026-04-09 21:32:48
MTND2P37,migraine,2026-04-09 21:32:48
MTND2P9,migraine,2026-04-09 21:32:48
MTND3,migraine,2026-04-09 21:32:48
MTND3P20,migraine,2026-04-09 21:32:48
MTND4LP20,migraine,2026-04-09 21:32:48
MTND4P13,migraine,2026-04-09 21:32:48
MTND4P19,migraine,2026-04-09 21:32:48
MTND4P6,migraine,2026-04-09 21:32:48
MTND5,migraine,2026-04-09 21:32:48
MTNR1A,migraine,2026-04-09 21:32:48
MTNR1B,migraine,2026-04-09 21:32:48
MTO1,migraine,2026-04-09 21:32:48
MTOR,migraine,2026-04-09 21:32:48
MTPN,migraine,2026-04-09 21:32:48
MTR,migraine,2026-04-09 21:32:48
MTRF1L,migraine,2026-04-09 21:32:48
MTRFR,migraine,2026-04-09 21:32:48
MTRR,migraine,2026-04-09 21:32:48
MTSS1,migraine,2026-04-09 21:32:48
MTTA,migraine,2026-04-09 21:32:48
MTTL1,migraine,2026-04-09 21:32:48
MTTP,migraine,2026-04-09 21:32:48
MTTQ,migraine,2026-04-09 21:32:48
MTTV,migraine,2026-04-09 21:32:48
MTTY,migraine,2026-04-09 21:32:48
MUC13,migraine,2026-04-09 21:32:48
MUC16,migraine,2026-04-09 21:32:48
MUC3A,migraine,2026-04-09 21:32:48
MUTYH,migraine,2026-04-09 21:32:48
MVK,migraine,2026-04-09 21:32:48
MVP,migraine,2026-04-09 21:32:48
MVP-DT,migraine,2026-04-09 21:32:48
MXD3,migraine,2026-04-09 21:32:48
MYBPC3,migraine,2026-04-09 21:32:48
MYCBP,migraine,2026-04-09 21:32:48
MYD88,migraine,2026-04-09 21:32:48
MYEOV,migraine,2026-04-09 21:32:48
MYH3,migraine,2026-04-09 21:32:48
MYH6,migraine,2026-04-09 21:32:48
MYH7,migraine,2026-04-09 21:32:48
MYL10,migraine,2026-04-09 21:32:48
MYL6,migraine,2026-04-09 21:32:48
MYL6B,migraine,2026-04-09 21:32:48
MYL6B-AS1,migraine,2026-04-09 21:32:48
MYLK,migraine,2026-04-09 21:32:48
MYLK2,migraine,2026-04-09 21:32:48
MYLK3,migraine,2026-04-09 21:32:48
MYMY1,migraine,2026-04-09 21:32:48
MYMY3,migraine,2026-04-09 21:32:48
MYMY4,migraine,2026-04-09 21:32:48
MYMY7,migraine,2026-04-09 21:32:48
MYO15B,migraine,2026-04-09 21:32:48
MYO16,migraine,2026-04-09 21:32:48
MYO18A,migraine,2026-04-09 21:32:48
MYO1A,migraine,2026-04-09 21:32:48
MYO1H,migraine,2026-04-09 21:32:48
MYO3B,migraine,2026-04-09 21:32:48
MYO3B-AS1,migraine,2026-04-09 21:32:48
MYO5A,migraine,2026-04-09 21:32:48
MYO6,migraine,2026-04-09 21:32:48
MYORG,migraine,2026-04-09 21:32:48
MYOZ2,migraine,2026-04-09 21:32:48
MYRF,migraine,2026-04-09 21:32:48
MZB1,migraine,2026-04-09 21:32:48
MZF1,migraine,2026-04-09 21:32:48
MZT2A,migraine,2026-04-09 21:32:48
Mafk,migraine,2026-04-09 21:32:48
Metazoa_SRP,migraine,2026-04-09 21:32:48
Mmp7,migraine,2026-04-09 21:32:48
Monoamine oxidase A and B,migraine,2026-04-09 21:32:48
Monoamine oxidases A and B,migraine,2026-04-09 21:32:48
NAA60,migraine,2026-04-09 21:32:48
NAA80,migraine,2026-04-09 21:32:48
NAAA,migraine,2026-04-09 21:32:48
NAALADL1,migraine,2026-04-09 21:32:48
NAB2,migraine,2026-04-09 21:32:48
NAC1,migraine,2026-04-09 21:32:48
NACC1,migraine,2026-04-09 21:32:48
NACC1-AS1,migraine,2026-04-09 21:32:48
NAD,migraine,2026-04-09 21:32:48
NADH: ubiquinone oxidoreductase subunit B6,migraine,2026-04-09 21:32:48
NADK2,migraine,2026-04-09 21:32:48
NAGK,migraine,2026-04-09 21:32:48
NALD,migraine,2026-04-09 21:32:48
NAMPT,migraine,2026-04-09 21:32:48
NANOS3,migraine,2026-04-09 21:32:48
NAPB,migraine,2026-04-09 21:32:48
NAPRT,migraine,2026-04-09 21:32:48
NAPSB,migraine,2026-04-09 21:32:48
NARFL,migraine,2026-04-09 21:32:48
NARS1,migraine,2026-04-09 21:32:48
NARS2,migraine,2026-04-09 21:32:48
NASPP1,migraine,2026-04-09 21:32:48
NAT10,migraine,2026-04-09 21:32:48
NAV1,migraine,2026-04-09 21:32:48
NAV3,migraine,2026-04-09 21:32:48
NAXE,migraine,2026-04-09 21:32:48
NBAT1,migraine,2026-04-09 21:32:48
NBEA,migraine,2026-04-09 21:32:48
NBEAL1,migraine,2026-04-09 21:32:48
NBL1,migraine,2026-04-09 21:32:48
NBPF26,migraine,2026-04-09 21:32:48
NBPF2P,migraine,2026-04-09 21:32:48
NBPF3,migraine,2026-04-09 21:32:48
NBPF8,migraine,2026-04-09 21:32:48
NBR2,migraine,2026-04-09 21:32:48
NCAL1,migraine,2026-04-09 21:32:48
NCAM1,migraine,2026-04-09 21:32:48
NCAN,migraine,2026-04-09 21:32:48
NCAPH,migraine,2026-04-09 21:32:48
NCBI,migraine,2026-04-09 21:32:48
NCF1,migraine,2026-04-09 21:32:48
NCF2,migraine,2026-04-09 21:32:48
NCF4,migraine,2026-04-09 21:32:48
NCKIPSD,migraine,2026-04-09 21:32:48
NCOA2,migraine,2026-04-09 21:32:48
NCOA7,migraine,2026-04-09 21:32:48
NCOA7-AS1,migraine,2026-04-09 21:32:48
NCOR2,migraine,2026-04-09 21:32:48
ND1,migraine,2026-04-09 21:32:48
ND2,migraine,2026-04-09 21:32:48
ND3,migraine,2026-04-09 21:32:48
ND4,migraine,2026-04-09 21:32:48
ND5,migraine,2026-04-09 21:32:48
NDE1P1,migraine,2026-04-09 21:32:48
NDN,migraine,2026-04-09 21:32:48
NDNF,migraine,2026-04-09 21:32:48
NDNF-AS1,migraine,2026-04-09 21:32:48
NDOR1,migraine,2026-04-09 21:32:48
NDP,migraine,2026-04-09 21:32:48
NDUFA1,migraine,2026-04-09 21:32:48
NDUFA10,migraine,2026-04-09 21:32:48
NDUFA11,migraine,2026-04-09 21:32:48
NDUFA12,migraine,2026-04-09 21:32:48
NDUFA13,migraine,2026-04-09 21:32:48
NDUFA2,migraine,2026-04-09 21:32:48
NDUFA3,migraine,2026-04-09 21:32:48
NDUFA4L2,migraine,2026-04-09 21:32:48
NDUFA5,migraine,2026-04-09 21:32:48
NDUFA5P1,migraine,2026-04-09 21:32:48
NDUFA5P8,migraine,2026-04-09 21:32:48
NDUFA6,migraine,2026-04-09 21:32:48
NDUFA7,migraine,2026-04-09 21:32:48
NDUFA8,migraine,2026-04-09 21:32:48
NDUFA9,migraine,2026-04-09 21:32:48
NDUFAB1,migraine,2026-04-09 21:32:48
NDUFAF1,migraine,2026-04-09 21:32:48
NDUFAF2,migraine,2026-04-09 21:32:48
NDUFAF3,migraine,2026-04-09 21:32:48
NDUFAF4,migraine,2026-04-09 21:32:48
NDUFB1,migraine,2026-04-09 21:32:48
NDUFB10,migraine,2026-04-09 21:32:48
NDUFB11,migraine,2026-04-09 21:32:48
NDUFB2,migraine,2026-04-09 21:32:48
NDUFB3,migraine,2026-04-09 21:32:48
NDUFB4,migraine,2026-04-09 21:32:48
NDUFB4P3,migraine,2026-04-09 21:32:48
NDUFB5,migraine,2026-04-09 21:32:48
NDUFB6,migraine,2026-04-09 21:32:48
NDUFB7,migraine,2026-04-09 21:32:48
NDUFB8,migraine,2026-04-09 21:32:48
NDUFB9,migraine,2026-04-09 21:32:48
NDUFC1,migraine,2026-04-09 21:32:48
NDUFC2,migraine,2026-04-09 21:32:48
NDUFS1,migraine,2026-04-09 21:32:48
NDUFS2,migraine,2026-04-09 21:32:48
NDUFS3,migraine,2026-04-09 21:32:48
NDUFS4,migraine,2026-04-09 21:32:48
NDUFS5,migraine,2026-04-09 21:32:48
NDUFS6,migraine,2026-04-09 21:32:48
NDUFS7,migraine,2026-04-09 21:32:48
NDUFS8,migraine,2026-04-09 21:32:48
NDUFV1,migraine,2026-04-09 21:32:48
NDUFV2,migraine,2026-04-09 21:32:48
NDUFV3,migraine,2026-04-09 21:32:48
NEAT1,migraine,2026-04-09 21:32:48
NECAP1,migraine,2026-04-09 21:32:48
NECROSIS,migraine,2026-04-09 21:32:48
NECTIN1,migraine,2026-04-09 21:32:48
NECTIN2,migraine,2026-04-09 21:32:48
NEDD1,migraine,2026-04-09 21:32:48
NEDD4L,migraine,2026-04-09 21:32:48
NEFH,migraine,2026-04-09 21:32:48
NEFL,migraine,2026-04-09 21:32:48
NEGR1,migraine,2026-04-09 21:32:48
NEIL1,migraine,2026-04-09 21:32:48
NEK11,migraine,2026-04-09 21:32:48
NEK4,migraine,2026-04-09 21:32:48
NELFCD,migraine,2026-04-09 21:32:48
NELFE,migraine,2026-04-09 21:32:48
NELL1,migraine,2026-04-09 21:32:48
NEMP1,migraine,2026-04-09 21:32:48
NEO1,migraine,2026-04-09 21:32:48
NERVE,migraine,2026-04-09 21:32:48
NES,migraine,2026-04-09 21:32:48
NETO1,migraine,2026-04-09 21:32:48
NEU1,migraine,2026-04-09 21:32:48
NEU2,migraine,2026-04-09 21:32:48
NEURL1,migraine,2026-04-09 21:32:48
NEUROD1,migraine,2026-04-09 21:32:48
NEUROD2,migraine,2026-04-09 21:32:48
NEUROMUSCULAR,migraine,2026-04-09 21:32:48
NEUROPATHY,migraine,2026-04-09 21:32:48
NF-kappaB,migraine,2026-04-09 21:32:48
NF1,migraine,2026-04-09 21:32:48
NF2,migraine,2026-04-09 21:32:48
NFATC1,migraine,2026-04-09 21:32:48
NFE2L2,migraine,2026-04-09 21:32:48
NFIA,migraine,2026-04-09 21:32:48
NFIB,migraine,2026-04-09 21:32:48
NFIX,migraine,2026-04-09 21:32:48
NFKB,migraine,2026-04-09 21:32:48
NFKB1,migraine,2026-04-09 21:32:48
NFKBIA,migraine,2026-04-09 21:32:48
NFKBIZ,migraine,2026-04-09 21:32:48
NFS1,migraine,2026-04-09 21:32:48
NFXL1,migraine,2026-04-09 21:32:48
NGDN,migraine,2026-04-09 21:32:48
NGF,migraine,2026-04-09 21:32:48
NGF-AS1,migraine,2026-04-09 21:32:48
NGFR,migraine,2026-04-09 21:32:48
NGFR-AS1,migraine,2026-04-09 21:32:48
NGRNP2,migraine,2026-04-09 21:32:48
NGRNP4,migraine,2026-04-09 21:32:48
NHEJ1,migraine,2026-04-09 21:32:48
NHLBI,migraine,2026-04-09 21:32:48
NICN1,migraine,2026-04-09 21:32:48
NIHCOLE,migraine,2026-04-09 21:32:48
NIPAL2,migraine,2026-04-09 21:32:48
NISCH,migraine,2026-04-09 21:32:48
NIT1,migraine,2026-04-09 21:32:48
NITRIC,migraine,2026-04-09 21:32:48
NKAIN2,migraine,2026-04-09 21:32:48
NKX2-5,migraine,2026-04-09 21:32:48
NKX6-2,migraine,2026-04-09 21:32:48
NLGN1,migraine,2026-04-09 21:32:48
NLGN2,migraine,2026-04-09 21:32:48
NLRP1,migraine,2026-04-09 21:32:48
NLRP2,migraine,2026-04-09 21:32:48
NLRP3,migraine,2026-04-09 21:32:48
NMNAT2,migraine,2026-04-09 21:32:48
NMRAL1,migraine,2026-04-09 21:32:48
NMRK1,migraine,2026-04-09 21:32:48
NMT1,migraine,2026-04-09 21:32:48
NMU,migraine,2026-04-09 21:32:48
NMUR1,migraine,2026-04-09 21:32:48
NMUR2,migraine,2026-04-09 21:32:48
NNMT,migraine,2026-04-09 21:32:48
NNT,migraine,2026-04-09 21:32:48
NO synthase,migraine,2026-04-09 21:32:48
NOA1,migraine,2026-04-09 21:32:48
NOB1,migraine,2026-04-09 21:32:48
NOC3L,migraine,2026-04-09 21:32:48
NOL11,migraine,2026-04-09 21:32:48
NOL3,migraine,2026-04-09 21:32:48
NOL4L,migraine,2026-04-09 21:32:48
NOL4L-AS1,migraine,2026-04-09 21:32:48
NOL4L-DT,migraine,2026-04-09 21:32:48
NOL8,migraine,2026-04-09 21:32:48
NOMO1,migraine,2026-04-09 21:32:48
NOMO2,migraine,2026-04-09 21:32:48
NONKINESIGENIC,migraine,2026-04-09 21:32:48
NOP14,migraine,2026-04-09 21:32:48
NOP14-AS1,migraine,2026-04-09 21:32:48
NOP56,migraine,2026-04-09 21:32:48
NORAD,migraine,2026-04-09 21:32:48
NOS1,migraine,2026-04-09 21:32:48
NOS2,migraine,2026-04-09 21:32:48
NOS3,migraine,2026-04-09 21:32:48
NOTCH,migraine,2026-04-09 21:32:48
NOTCH3,migraine,2026-04-09 21:32:48
NOTCH4,migraine,2026-04-09 21:32:48
NOTE,migraine,2026-04-09 21:32:48
NOVA1-DT,migraine,2026-04-09 21:32:48
NOX1,migraine,2026-04-09 21:32:48
NOX4,migraine,2026-04-09 21:32:48
NPAT,migraine,2026-04-09 21:32:48
NPC1,migraine,2026-04-09 21:32:48
NPC1L1,migraine,2026-04-09 21:32:48
NPDC1,migraine,2026-04-09 21:32:48
NPEPPS,migraine,2026-04-09 21:32:48
NPFF,migraine,2026-04-09 21:32:48
NPFFR2,migraine,2026-04-09 21:32:48
NPHP3,migraine,2026-04-09 21:32:48
NPHP4,migraine,2026-04-09 21:32:48
NPIPB14P,migraine,2026-04-09 21:32:48
NPIPB2,migraine,2026-04-09 21:32:48
NPM1P38,migraine,2026-04-09 21:32:48
NPM1P6,migraine,2026-04-09 21:32:48
NPPA,migraine,2026-04-09 21:32:48
NPPB,migraine,2026-04-09 21:32:48
NPPC,migraine,2026-04-09 21:32:48
NPR1,migraine,2026-04-09 21:32:48
NPR2,migraine,2026-04-09 21:32:48
NPS,migraine,2026-04-09 21:32:48
NPSR1,migraine,2026-04-09 21:32:48
NPTX1,migraine,2026-04-09 21:32:48
NPTX2,migraine,2026-04-09 21:32:48
NPY,migraine,2026-04-09 21:32:48
NPY1R,migraine,2026-04-09 21:32:48
NPY2R,migraine,2026-04-09 21:32:48
NPY4R,migraine,2026-04-09 21:32:48
NPY4R2,migraine,2026-04-09 21:32:48
NQO1,migraine,2026-04-09 21:32:48
NQO2,migraine,2026-04-09 21:32:48
NR1D1,migraine,2026-04-09 21:32:48
NR1H3,migraine,2026-04-09 21:32:48
NR1H4,migraine,2026-04-09 21:32:48
NR1I2,migraine,2026-04-09 21:32:48
NR2C1,migraine,2026-04-09 21:32:48
NR2C2AP,migraine,2026-04-09 21:32:48
NR2F1,migraine,2026-04-09 21:32:48
NR2F2,migraine,2026-04-09 21:32:48
NR2F2-AS1,migraine,2026-04-09 21:32:48
NR3C1,migraine,2026-04-09 21:32:48
NR3C1P1,migraine,2026-04-09 21:32:48
NR3C2,migraine,2026-04-09 21:32:48
NR4A1,migraine,2026-04-09 21:32:48
NR4A3,migraine,2026-04-09 21:32:48
NRAP,migraine,2026-04-09 21:32:48
NRAS,migraine,2026-04-09 21:32:48
NRBF2,migraine,2026-04-09 21:32:48
NRCAM,migraine,2026-04-09 21:32:48
NRF1,migraine,2026-04-09 21:32:48
NRG1,migraine,2026-04-09 21:32:48
NRIP1,migraine,2026-04-09 21:32:48
NRM,migraine,2026-04-09 21:32:48
NRP1,migraine,2026-04-09 21:32:48
NRXN2,migraine,2026-04-09 21:32:48
NSA2,migraine,2026-04-09 21:32:48
NSA2P7,migraine,2026-04-09 21:32:48
NSD1,migraine,2026-04-09 21:32:48
NSDHL,migraine,2026-04-09 21:32:48
NSF,migraine,2026-04-09 21:32:48
NSFP1,migraine,2026-04-09 21:32:48
NSUN2,migraine,2026-04-09 21:32:48
NSUN3,migraine,2026-04-09 21:32:48
NSUN4,migraine,2026-04-09 21:32:48
NT5C1A,migraine,2026-04-09 21:32:48
NT5C2,migraine,2026-04-09 21:32:48
NT5C3B,migraine,2026-04-09 21:32:48
NT5DC2,migraine,2026-04-09 21:32:48
NT5E,migraine,2026-04-09 21:32:48
NTF3,migraine,2026-04-09 21:32:48
NTF4,migraine,2026-04-09 21:32:48
NTM,migraine,2026-04-09 21:32:48
NTNG1,migraine,2026-04-09 21:32:48
NTPCR,migraine,2026-04-09 21:32:48
NTRK1,migraine,2026-04-09 21:32:48
NTRK2,migraine,2026-04-09 21:32:48
NTRK3,migraine,2026-04-09 21:32:48
NTS,migraine,2026-04-09 21:32:48
NTSR2,migraine,2026-04-09 21:32:48
NUBP1,migraine,2026-04-09 21:32:48
NUCLEAR,migraine,2026-04-09 21:32:48
NUDT1,migraine,2026-04-09 21:32:48
NUDT13,migraine,2026-04-09 21:32:48
NUDT3,migraine,2026-04-09 21:32:48
NUDT8,migraine,2026-04-09 21:32:48
NUDT9,migraine,2026-04-09 21:32:48
NUFIP2,migraine,2026-04-09 21:32:48
NUP42,migraine,2026-04-09 21:32:48
NUP43,migraine,2026-04-09 21:32:48
NUP54,migraine,2026-04-09 21:32:48
NUP62,migraine,2026-04-09 21:32:48
NUP85,migraine,2026-04-09 21:32:48
NUPR2,migraine,2026-04-09 21:32:48
NUTF2,migraine,2026-04-09 21:32:48
NUTF2P5,migraine,2026-04-09 21:32:48
NXPH4,migraine,2026-04-09 21:32:48
NaV1.1,migraine,2026-04-09 21:32:48
Nav1.8,migraine,2026-04-09 21:32:48
Nicotinamide-N-Methyltransferase,migraine,2026-04-09 21:32:48
Nicotinamide-N-methyltransferase,migraine,2026-04-09 21:32:48
Notch 3,migraine,2026-04-09 21:32:48
Notch3,migraine,2026-04-09 21:32:48
Nppb,migraine,2026-04-09 21:32:48
OBI1-AS1,migraine,2026-04-09 21:32:48
OBP2B,migraine,2026-04-09 21:32:48
OCA2,migraine,2026-04-09 21:32:48
OCIAD1,migraine,2026-04-09 21:32:48
OCLN,migraine,2026-04-09 21:32:48
OCT1,migraine,2026-04-09 21:32:48
OCULAR,migraine,2026-04-09 21:32:48
ODF1,migraine,2026-04-09 21:32:48
ODOR,migraine,2026-04-09 21:32:48
OGFRL1,migraine,2026-04-09 21:32:48
OGG1,migraine,2026-04-09 21:32:48
OLFM1,migraine,2026-04-09 21:32:48
OLFM4,migraine,2026-04-09 21:32:48
OMG,migraine,2026-04-09 21:32:48
OMIA,migraine,2026-04-09 21:32:48
ONECUT2,migraine,2026-04-09 21:32:48
ONSET,migraine,2026-04-09 21:32:48
OPA1,migraine,2026-04-09 21:32:48
OPCML,migraine,2026-04-09 21:32:48
OPCML-IT1,migraine,2026-04-09 21:32:48
OPN1LW,migraine,2026-04-09 21:32:48
OPN1MW,migraine,2026-04-09 21:32:48
OPN4,migraine,2026-04-09 21:32:48
OPRD1,migraine,2026-04-09 21:32:48
OPRK1,migraine,2026-04-09 21:32:48
OPRL1,migraine,2026-04-09 21:32:48
OPRM1,migraine,2026-04-09 21:32:48
OPTIC,migraine,2026-04-09 21:32:48
OR10AD1,migraine,2026-04-09 21:32:48
OR10C1,migraine,2026-04-09 21:32:48
OR10V7P,migraine,2026-04-09 21:32:48
OR11A1,migraine,2026-04-09 21:32:48
OR12D1,migraine,2026-04-09 21:32:48
OR12D2,migraine,2026-04-09 21:32:48
OR12D3,migraine,2026-04-09 21:32:48
OR13H1,migraine,2026-04-09 21:32:48
OR14J1,migraine,2026-04-09 21:32:48
OR2B4P,migraine,2026-04-09 21:32:48
OR2H1,migraine,2026-04-09 21:32:48
OR2H2,migraine,2026-04-09 21:32:48
OR2H5P,migraine,2026-04-09 21:32:48
OR2I1,migraine,2026-04-09 21:32:48
OR2I1P,migraine,2026-04-09 21:32:48
